text,sentiValue,label
feeling uh interested thing wa normally interested,0.0830662393162393,1
uh know sort withdrawn um,0.0355113636363636,1
sh able focus thing,0.0749007936507936,1
thought maybe go see doctor ended,-0.01625,0
xxx lost appetite sleeping well,-0.0734848484848484,0
difficulty um concentrating know,-0.1207386363636363,0
uh getting uh assignment done time uh problem,-0.0370192307692307,0
started yoga uh know ive year,0.0281385281385281,1
thats uh meditation thats helped lot,-0.0133928571428571,0
uh uh know diagnosed uh depression thought shouldnt taking medication,0.0784694472194472,1
looking uh uh way get problem uh realized friend meditation,-0.0122023809523809,0
uh know got influenced,0.0511363636363636,1
uh little difficult uh late ive able sleep uh within half hour,-0.1283482142857142,0
day take almost one two hour uh go sleep,0.0142857142857142,1
switch light uh know keep tossing around,0.0347727272727272,1
try focus thing uh make uh feel good,0.1581916099773242,1
um bout three day ago,0.05,1
uh among top two percent m_b_a class,0.03125,1
used run business designed product um,0.0357142857142857,1
uh working really well,0.2647369420702753,1
uh happy able design something useful business,0.162797619047619,1
im thinking friend would describe uh friendly easy get along,0.0819444444444444,1
obviously involves inv involves lot deep thinking uh first time read uh,0.1208400974025974,1
uh difficulty um um really understanding,0.04375,1
mean whens thing really try understand im able,0.1013888888888888,1
uh know type people admire,0.1661931818181818,1
uh diverse um like entertainment industry,-0.0069444444444444,0
yeah fact woman uh men,0.0347222222222222,1
uh certain area spanish spa uh spanish spoken uh know would like uh people come america able understand english able speak english,0.0837370962370962,1
thing political leader uh really make mad,0.080017006802721,1
uh uh sometimes think theyre wasting wasting time time country advancing,0.0592748397435897,1
know th guy dont get thing done know feel bad sometimes make angry,-0.0621465587983445,0
mean first four year uh,0.0,0
obama administration id think wasted,0.0565705128205128,1
uh eh got thing done uh know would wou,0.1464342948717948,1
mm maybe could uh know uh made much difficult china catch u,-0.0436396868047114,0
know fact china able thing get thing done much faster,0.0237379807692307,1
people still um know uh argue uh,-0.0492424242424242,0
know find fi uh find fault get thing done,0.0131058177933177,1
um know dont seem realize know uh know clock keep ticking know get thing done,0.0345206876456876,1
mean like know uh laughter,-0.0625,0
one thing come mind well know made lot money uh know los angeles uh,0.0779723741866599,1
know thought happened christmas ten year ago,-0.0152462121212121,0
good music good food,0.3398809523809524,1
know also like cooking enjoy cooking group group,0.0874999999999999,1
uh thing really put good mood,0.1962301587301587,1
uh try solve problem,-0.1458333333333333,0
im hoping think im know uh advice recommendation,0.0973776223776223,1
thank much youve nice,0.0,0
uh los angeles california,0.0,0
might make comment something like uh,0.002125850340136,0
think disagreement dont know last time ive argument really dont long time,0.0931030774780774,1
basically disagreement havent argued anyone someone quite time cant even recall,0.0892857142857142,1
one brother know upset return got little upset,-0.1307765151515151,0
excuse laughter excuse laughing,-0.1979166666666666,0
dont know guess know,0.0265151515151515,1
thing english math whyd ask question though,-0.0052083333333333,0
uh im um trying find employment,0.0138888888888888,1
dont really dream job,0.1394230769230769,1
uh kid child small playing em,-0.03875,0
thats last time really recall,0.1006944444444444,1
trying give guidance advice theyll listen,0.0231481481481481,1
know connected someone know family,0.0255681818181818,1
well child one child,0.2159711538461538,1
son thats older theyre adult,-0.03125,0
think im kinda close,0.1610576923076923,1
mean think today kid mean,-0.016826923076923,0
sigh think theyre uh,0.1346153846153846,1
dont think theyre respectful,0.1346153846153846,1
young kid think got disrespectful,0.0965064102564102,1
uh maybe may six month ago something like,0.0,0
know wasnt feeling good feeling sad know,0.159040959040959,1
know wasnt feeling right,0.0462436868686868,1
whole purpose going seek kinda help,0.0458333333333333,1
oh dont sleep good,0.5,1
answer answer would sleep better,0.1395089285714285,1
think good quality think im basically good person,0.3279173207744636,1
hanging laughing talking drinking beer,-0.0016666666666666,0
um sigh getting morning memorable,0.0451388888888888,1
memorable mem thats good experience,0.1845238095238095,1
uh dont cant um sigh couple em guess uh people associated,-0.0375,0
probably thats uh one think,0.0,0
originally moved went film school um,0.0155208333333333,1
decided come moved washington d_c work im back,0.0082589285714285,0
different um east coast different feel um,0.045,1
attitude guess little difficult,-0.25390625,0
ive gotten used since ive,0.0833333333333333,1
left thing got thing sort,-0.03125,0
lost job move kind quick um,-0.0696853146853146,0
uh people gonna help im sort,0.0,0
dont know estranged right word im kind,0.1311688311688311,1
really speaking family old friend often,0.1253472222222222,1
miss miss lot people miss old life lost job,-0.0458226669164169,0
um miss um friend um,0.075,1
miss lot relationship um difficult mean weighs mind lot,-0.1026785714285714,0
um feel like failed,-0.0795454545454545,0
im cant seem get back foot hard,0.0276041666666666,1
depends situation think im outgoing im comfortable,0.0149038461538461,1
um im extremely outgoing im situation im comfortable tend lot shy,0.0172619047619047,1
doesnt really answer question,0.1875,1
music listen im writing,0.0583333333333333,1
get really sort shut rest world um music thought kind,0.1018413134484563,1
soothes like feel relaxed guess,-0.0364583333333333,0
week ago guess id working book novel,0.0030864197530864,0
really getting writing um,0.1284722222222222,1
really working good really good felt like accomplishing something felt really relaxed,0.2275958994708994,1
uh last day earth he going find person,-0.0069444444444444,0
struck need need find spend last minute earth,-0.0575603505291005,0
sort uh sort romantic,-0.0069444444444444,0
adventure comedy kind thing,0.0572916666666666,1
well ive always ive always writer part reason came l_a screenwriting,0.0946590354090354,1
um wrote screenplay uh,0.0,0
know little success since since ive kind gotten tired limitation screenwriting ive started write short story longer,-0.0131209415584415,0
ive meaning write novel waiting idea,0.05625,1
part part good really good getting sometimes real struggle um,0.162092151675485,1
find difficult real love hate relationship writing love absolutely love sometimes,0.0993055555555555,1
good dont dont really temper,0.3293650793650793,1
mean anger directed inward opposed outward people,-0.065819597069597,0
um something really really stressful im situation like intense confrontation,-0.0125,0
